CustomerID,InvoiceDate_max,AnalyzeDate,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMValue,CustomerLevel
16921,2011-09-10,2025-05-21,5002,60,169.79000000000005,3,2,4,324,9,Top
16923,2011-10-07,2025-05-21,4975,359,4202.019999999996,3,1,1,311,5,Low
16924,2011-06-10,2025-05-21,5094,24,252.54,2,3,3,233,8,Middle
16926,2010-03-12,2025-05-21,5549,14,230.25000000000003,1,3,4,134,8,Middle
16927,2011-08-03,2025-05-21,5040,3,123.35,2,4,4,244,10,Top
16928,2011-11-08,2025-05-21,4943,79,1090.6400000000003,4,1,1,411,6,Middle
16929,2011-07-07,2025-05-21,5067,48,740.6000000000003,2,2,2,222,6,Middle
16930,2011-02-10,2025-05-21,5214,31,207.11000000000007,1,2,4,124,7,Middle
16931,2011-10-04,2025-05-21,4978,267,1383.6500000000005,3,1,1,311,5,Low
16933,2011-08-12,2025-05-21,5031,24,338.5000000000001,3,3,3,333,9,Top
16938,2011-12-06,2025-05-21,4915,240,2726.630000000001,4,1,1,411,6,Middle
16942,2011-06-11,2025-05-21,5093,136,1012.29,2,1,2,212,5,Low
16943,2011-12-05,2025-05-21,4916,5,172.10000000000005,4,4,4,444,12,Top
16945,2011-12-10,2025-05-21,4911,108,1939.8,4,1,1,411,6,Middle
16949,2011-07-06,2025-05-21,5068,25,773.5799999999998,2,3,2,232,7,Middle
16950,2011-07-08,2025-05-21,5066,27,778.41,2,3,2,232,7,Middle
16951,2011-08-02,2025-05-21,5041,70,1053.7900000000009,2,1,2,212,5,Low
16953,2011-09-11,2025-05-21,5001,1,20.8,3,4,4,344,11,Top
16954,2011-10-10,2025-05-21,4972,20,910.2,3,3,2,332,8,Middle
16955,2011-08-06,2025-05-21,5037,25,518.67,2,3,2,232,7,Middle
16957,2011-03-03,2025-05-21,5193,4,114.84,1,4,4,144,9,Top
16960,2011-10-10,2025-05-21,4972,101,507.05,3,1,2,312,6,Middle
16963,2011-05-06,2025-05-21,5129,7,110.55,2,4,4,244,10,Top
16966,2011-01-12,2025-05-21,5243,3,385.8,1,4,3,143,8,Middle
16967,2011-03-06,2025-05-21,5190,21,319.01999999999987,1,3,3,133,7,Middle
16968,2011-05-12,2025-05-21,5123,16,186.12,2,3,4,234,9,Top
16969,2011-01-06,2025-05-21,5249,27,397.36,1,3,3,133,7,Middle
16971,2011-01-11,2025-05-21,5244,41,357.20999999999987,1,2,3,123,6,Middle
16979,2011-10-11,2025-05-21,4971,26,534.3799999999999,3,3,2,332,8,Middle
16982,2011-10-10,2025-05-21,4972,22,384.06,3,3,3,333,9,Top
16983,2011-12-06,2025-05-21,4915,73,731.4499999999998,4,1,2,412,7,Middle
16984,2011-12-09,2025-05-21,4912,407,4481.349999999996,4,1,1,411,6,Middle
16985,2011-12-09,2025-05-21,4912,37,1977.98,4,2,1,421,7,Middle
16986,2011-10-11,2025-05-21,4971,3,1873.2,3,4,1,341,8,Middle
16987,2011-06-12,2025-05-21,5092,22,231.93,2,3,4,234,9,Top
16988,2011-04-12,2025-05-21,5153,7,126.12,1,4,4,144,9,Top
16989,2011-12-07,2025-05-21,4914,10,1029.3,4,4,2,442,10,Top
16990,2011-05-05,2025-05-21,5130,1,179.0,1,4,4,144,9,Top
16992,2011-03-11,2025-05-21,5185,41,728.7100000000003,1,2,2,122,5,Low
16996,2011-10-08,2025-05-21,4974,24,1087.02,3,3,1,331,7,Middle
16997,2011-03-02,2025-05-21,5194,4,78.0,1,4,4,144,9,Top
16998,2011-08-02,2025-05-21,5041,1,90.0,2,4,4,244,10,Top
17001,2011-09-12,2025-05-21,5000,55,1376.7799999999993,3,2,1,321,6,Middle
17002,2011-08-05,2025-05-21,5038,13,480.46000000000015,2,4,2,242,8,Middle
17004,2011-08-09,2025-05-21,5034,26,1006.3999999999997,3,3,2,332,8,Middle
17006,2011-08-11,2025-05-21,5032,14,355.91000000000014,3,3,3,333,9,Top
17007,2011-09-05,2025-05-21,5007,13,250.66000000000003,3,4,3,343,10,Top
17011,2011-09-11,2025-05-21,5001,15,270.90000000000003,3,3,3,333,9,Top
17014,2011-07-11,2025-05-21,5063,74,586.3299999999998,2,1,2,212,5,Low
17015,2011-11-11,2025-05-21,4940,143,797.0800000000003,4,1,2,412,7,Middle
17017,2011-07-12,2025-05-21,5062,59,2164.2200000000007,2,2,1,221,5,Low
17019,2010-06-12,2025-05-21,5457,49,358.82,1,2,3,123,6,Middle
17022,2011-08-11,2025-05-21,5032,7,71.0,3,4,4,344,11,Top
17024,2011-05-07,2025-05-21,5128,2,56.25,2,4,4,244,10,Top
17025,2011-10-10,2025-05-21,4972,9,357.77,3,4,3,343,10,Top
17026,2011-07-06,2025-05-21,5068,4,154.82999999999996,2,4,4,244,10,Top
17027,2011-01-03,2025-05-21,5252,2,13.2,1,4,4,144,9,Top
17030,2011-07-10,2025-05-21,5064,11,146.87,2,4,4,244,10,Top
17031,2011-08-07,2025-05-21,5036,13,225.95,2,4,4,244,10,Top
17033,2011-09-05,2025-05-21,5007,6,300.3,3,4,3,343,10,Top
17035,2011-08-04,2025-05-21,5039,28,433.53,2,3,3,233,8,Middle
17038,2011-09-11,2025-05-21,5001,22,112.40000000000003,3,3,4,334,10,Top
17042,2011-10-08,2025-05-21,4974,85,822.2000000000003,3,1,2,312,6,Middle
17043,2011-07-11,2025-05-21,5063,31,641.36,2,2,2,222,6,Middle
17045,2011-06-07,2025-05-21,5097,6,148.35,2,4,4,244,10,Top
17046,2011-05-07,2025-05-21,5128,22,642.0199999999999,2,3,2,232,7,Middle
17048,2011-12-01,2025-05-21,4920,38,760.4,4,2,2,422,8,Middle
17049,2011-09-05,2025-05-21,5007,134,2672.3700000000017,3,1,1,311,5,Low
17050,2011-06-03,2025-05-21,5101,229,2556.4999999999995,2,1,1,211,4,Low
17052,2011-11-11,2025-05-21,4940,92,413.75000000000006,4,1,3,413,8,Middle
17053,2011-01-08,2025-05-21,5247,13,498.48,1,4,2,142,7,Middle
17054,2011-11-11,2025-05-21,4940,33,463.07999999999987,4,2,3,423,9,Top
17059,2011-10-11,2025-05-21,4971,264,1567.3,3,1,1,311,5,Low
17061,2011-05-05,2025-05-21,5130,2,484.12000000000006,1,4,2,142,7,Middle
17062,2010-09-12,2025-05-21,5365,39,294.43,1,2,3,123,6,Middle
17064,2011-12-10,2025-05-21,4911,39,711.5000000000003,4,2,2,422,8,Middle
17068,2011-06-10,2025-05-21,5094,72,1139.7999999999995,2,1,1,211,4,Low
17069,2011-11-11,2025-05-21,4940,99,1826.93,4,1,1,411,6,Middle
17071,2011-12-09,2025-05-21,4912,90,1587.35,4,1,1,411,6,Middle
17076,2011-11-03,2025-05-21,4948,25,841.08,4,3,2,432,9,Top
17078,2011-03-11,2025-05-21,5185,28,378.20000000000016,1,3,3,133,7,Middle
17082,2011-06-11,2025-05-21,5093,57,1366.91,2,2,1,221,5,Low
17083,2011-09-02,2025-05-21,5010,20,691.3599999999999,3,3,2,332,8,Middle
17084,2011-04-11,2025-05-21,5154,162,2949.7500000000014,1,1,1,111,3,Low
17085,2011-08-08,2025-05-21,5035,126,1045.2399999999993,3,1,2,312,6,Middle
17086,2011-09-11,2025-05-21,5001,79,1482.5099999999993,3,1,1,311,5,Low
17088,2011-11-11,2025-05-21,4940,38,622.5600000000002,4,2,2,422,8,Middle
17090,2011-12-09,2025-05-21,4912,44,1092.4999999999998,4,2,1,421,7,Middle
17091,2011-08-11,2025-05-21,5032,131,2727.4900000000007,3,1,1,311,5,Low
17092,2011-07-03,2025-05-21,5071,51,633.07,2,2,2,222,6,Middle
17095,2011-09-01,2025-05-21,5011,16,313.15,3,3,3,333,9,Top
17096,2011-12-10,2025-05-21,4911,9,263.61,4,4,3,443,11,Top
17097,2011-07-12,2025-05-21,5062,93,318.8699999999997,2,1,3,213,6,Middle
17101,2011-10-11,2025-05-21,4971,8,471.00000000000006,3,4,2,342,9,Top
17105,2011-06-02,2025-05-21,5102,90,665.7800000000004,2,1,2,212,5,Low
17107,2011-07-07,2025-05-21,5067,208,6209.120000000001,2,1,1,211,4,Low
17109,2011-10-11,2025-05-21,4971,58,311.2800000000001,3,2,3,323,8,Middle
17114,2011-09-01,2025-05-21,5011,83,477.4699999999997,3,1,2,312,6,Middle
17115,2011-10-06,2025-05-21,4976,21,527.4800000000001,3,3,2,332,8,Middle
17119,2011-11-10,2025-05-21,4941,35,606.91,4,2,2,422,8,Middle
17122,2011-12-08,2025-05-21,4913,7,138.32,4,4,4,444,12,Top
17123,2011-01-07,2025-05-21,5248,9,345.2999999999999,1,4,3,143,8,Middle
17124,2011-07-06,2025-05-21,5068,32,298.8900000000001,2,2,3,223,7,Middle
17126,2011-10-07,2025-05-21,4975,198,702.0799999999997,3,1,2,312,6,Middle
17128,2011-09-01,2025-05-21,5011,14,157.09,3,3,4,334,10,Top
17131,2011-06-11,2025-05-21,5093,62,1180.7300000000002,2,2,1,221,5,Low
17133,2011-07-04,2025-05-21,5070,9,2194.9700000000007,2,4,1,241,7,Middle
17135,2011-02-11,2025-05-21,5213,16,400.00000000000006,1,3,3,133,7,Middle
17138,2011-09-03,2025-05-21,5009,24,380.5,3,3,3,333,9,Top
17139,2011-12-09,2025-05-21,4912,213,4605.080000000003,4,1,1,411,6,Middle
17140,2011-06-04,2025-05-21,5100,20,465.32,2,3,3,233,8,Middle
17144,2011-08-12,2025-05-21,5031,25,388.68000000000006,3,3,3,333,9,Top
17147,2011-01-02,2025-05-21,5253,18,409.5,1,3,3,133,7,Middle
17157,2011-02-12,2025-05-21,5212,5,157.54000000000005,1,4,4,144,9,Top
17158,2011-07-11,2025-05-21,5063,28,568.4200000000002,2,3,2,232,7,Middle
17160,2011-12-04,2025-05-21,4917,117,1599.98,4,1,1,411,6,Middle
17162,2011-11-11,2025-05-21,4940,87,1417.0799999999995,4,1,1,411,6,Middle
17164,2011-11-07,2025-05-21,4944,100,1721.5100000000007,4,1,1,411,6,Middle
17166,2011-01-11,2025-05-21,5244,2,78.75,1,4,4,144,9,Top
17169,2011-09-06,2025-05-21,5006,18,308.68,3,3,3,333,9,Top
17173,2011-12-10,2025-05-21,4911,33,1239.16,4,2,1,421,7,Middle
17174,2011-06-05,2025-05-21,5099,4,59.9,2,4,4,244,10,Top
17175,2011-12-06,2025-05-21,4915,13,302.61999999999995,4,4,3,443,11,Top
17180,2011-12-04,2025-05-21,4917,43,317.32,4,2,3,423,9,Top
17181,2010-01-12,2025-05-21,5608,2,155.52,1,4,4,144,9,Top
17183,2011-07-11,2025-05-21,5063,21,1343.8400000000004,2,3,1,231,6,Middle
17186,2011-10-10,2025-05-21,4972,1,72.0,3,4,4,344,11,Top
17188,2011-10-11,2025-05-21,4971,31,1252.38,3,2,1,321,6,Middle
17190,2011-12-10,2025-05-21,4911,18,249.74,4,3,3,433,10,Top
17191,2011-11-11,2025-05-21,4940,237,2095.130000000001,4,1,1,411,6,Middle
17193,2011-12-10,2025-05-21,4911,7,190.96,4,4,4,444,12,Top
17194,2011-11-03,2025-05-21,4948,1,10.0,4,4,4,444,12,Top
17197,2011-10-11,2025-05-21,4971,29,1013.01,3,2,2,322,7,Middle
17198,2010-09-12,2025-05-21,5365,77,521.6600000000002,1,1,2,112,4,Low
17203,2011-10-10,2025-05-21,4972,127,2262.9300000000007,3,1,1,311,5,Low
17204,2011-12-04,2025-05-21,4917,11,461.25,4,4,3,443,11,Top
17211,2011-12-06,2025-05-21,4915,72,808.47,4,1,2,412,7,Middle
17213,2010-08-12,2025-05-21,5396,15,312.9000000000001,1,3,3,133,7,Middle
17214,2011-10-10,2025-05-21,4972,53,498.07,3,2,2,322,7,Middle
17218,2011-11-09,2025-05-21,4942,170,1091.1399999999992,4,1,1,411,6,Middle
17219,2011-08-11,2025-05-21,5032,25,114.23,3,3,4,334,10,Top
17220,2011-06-07,2025-05-21,5097,168,1147.7000000000007,2,1,1,211,4,Low
17221,2011-03-11,2025-05-21,5185,63,335.13,1,2,3,123,6,Middle
17222,2011-05-10,2025-05-21,5125,28,354.15,2,3,3,233,8,Middle
17223,2011-02-02,2025-05-21,5222,49,426.7899999999999,1,2,3,123,6,Middle
17226,2011-04-02,2025-05-21,5163,21,393.49,1,3,3,133,7,Middle
17227,2011-10-10,2025-05-21,4972,18,249.36,3,3,3,333,9,Top
17228,2011-07-10,2025-05-21,5064,89,911.64,2,1,2,212,5,Low
17229,2011-04-09,2025-05-21,5156,15,161.05,1,3,4,134,8,Middle
17230,2011-02-02,2025-05-21,5222,16,674.9999999999999,1,3,2,132,6,Middle
17231,2011-08-05,2025-05-21,5038,220,1357.2900000000004,2,1,1,211,4,Low
17232,2011-07-12,2025-05-21,5062,19,213.48,2,3,4,234,9,Top
17233,2011-04-11,2025-05-21,5154,25,190.88,1,3,4,134,8,Middle
17234,2011-10-06,2025-05-21,4976,14,149.89,3,3,4,334,10,Top
17235,2010-02-12,2025-05-21,5577,10,341.9,1,4,3,143,8,Middle
17236,2011-11-04,2025-05-21,4947,24,244.72999999999993,4,3,4,434,11,Top
17238,2011-11-11,2025-05-21,4940,272,1967.6000000000008,4,1,1,411,6,Middle
17242,2011-12-06,2025-05-21,4915,29,709.4399999999998,4,2,2,422,8,Middle
17243,2011-11-11,2025-05-21,4940,198,4359.810000000001,4,1,1,411,6,Middle
17248,2011-11-08,2025-05-21,4943,69,318.6500000000001,4,1,3,413,8,Middle
17250,2011-06-12,2025-05-21,5092,34,221.87,2,2,4,224,8,Middle
17251,2010-12-12,2025-05-21,5274,39,283.28,1,2,3,123,6,Middle
17252,2011-06-06,2025-05-21,5098,86,341.95999999999987,2,1,3,213,6,Middle
17254,2011-05-12,2025-05-21,5123,57,102.13,2,2,4,224,8,Middle
17259,2010-06-12,2025-05-21,5457,87,381.64,1,1,3,113,5,Low
17262,2010-08-12,2025-05-21,5396,2,268.86,1,4,3,143,8,Middle
17265,2011-12-06,2025-05-21,4915,77,384.0899999999999,4,1,3,413,8,Middle
17266,2011-07-12,2025-05-21,5062,63,197.58,2,2,4,224,8,Middle
17267,2011-04-08,2025-05-21,5157,38,317.61999999999995,1,2,3,123,6,Middle
17268,2011-12-07,2025-05-21,4914,4,311.48,4,4,3,443,11,Top
17274,2011-04-11,2025-05-21,5154,27,111.98000000000002,1,3,4,134,8,Middle
17278,2011-12-04,2025-05-21,4917,15,246.04000000000008,4,3,4,434,11,Top
17282,2011-01-08,2025-05-21,5247,5,687.0,1,4,2,142,7,Middle
17284,2011-11-08,2025-05-21,4943,207,1147.5200000000011,4,1,1,411,6,Middle
17287,2011-01-04,2025-05-21,5251,37,367.94000000000005,1,2,3,123,6,Middle
17288,2011-01-04,2025-05-21,5251,6,127.3,1,4,4,144,9,Top
17289,2011-12-06,2025-05-21,4915,111,944.4100000000003,4,1,2,412,7,Middle
17290,2011-06-12,2025-05-21,5092,49,172.20999999999992,2,2,4,224,8,Middle
17291,2011-04-02,2025-05-21,5163,1,550.8000000000002,1,4,2,142,7,Middle
17293,2011-12-10,2025-05-21,4911,108,1278.63,4,1,1,411,6,Middle
17295,2011-11-11,2025-05-21,4940,69,556.9499999999997,4,1,2,412,7,Middle
17298,2011-07-08,2025-05-21,5066,4,107.64,2,4,4,244,10,Top
17299,2011-11-09,2025-05-21,4942,28,309.86,4,3,3,433,10,Top
17302,2011-09-08,2025-05-21,5004,46,876.8099999999997,3,2,2,322,7,Middle
17306,2011-08-03,2025-05-21,5040,16,2361.3,2,3,1,231,6,Middle
17309,2011-05-09,2025-05-21,5126,12,82.75,2,4,4,244,10,Top
17312,2011-07-07,2025-05-21,5067,13,399.5,2,4,3,243,9,Top
17313,2011-08-11,2025-05-21,5032,24,2328.84,3,3,1,331,7,Middle
17314,2011-12-10,2025-05-21,4911,86,1348.7500000000011,4,1,1,411,6,Middle
17315,2011-12-05,2025-05-21,4916,158,2408.46,4,1,1,411,6,Middle
17317,2011-11-09,2025-05-21,4942,7,2027.94,4,4,1,441,9,Top
17320,2010-06-12,2025-05-21,5457,22,450.92,1,3,3,133,7,Middle
17321,2011-03-10,2025-05-21,5186,107,700.8599999999999,1,1,2,112,4,Low
17323,2011-09-10,2025-05-21,5002,84,419.01000000000016,3,1,3,313,7,Middle
17324,2011-12-01,2025-05-21,4920,17,702.23,4,3,2,432,9,Top
17325,2011-04-03,2025-05-21,5162,6,96.8,1,4,4,144,9,Top
17330,2011-03-10,2025-05-21,5186,5,264.9,1,4,3,143,8,Middle
17331,2011-08-08,2025-05-21,5035,1,175.2,3,4,4,344,11,Top
17334,2011-10-02,2025-05-21,4980,11,307.0200000000001,3,4,3,343,10,Top
17337,2011-12-05,2025-05-21,4916,543,2027.8700000000033,4,1,1,411,6,Middle
17338,2011-12-01,2025-05-21,4920,147,1387.7800000000007,4,1,1,411,6,Middle
17339,2011-06-09,2025-05-21,5095,9,243.36,2,4,4,244,10,Top
17340,2011-11-08,2025-05-21,4943,305,9190.580000000004,4,1,1,411,6,Middle
17341,2011-06-07,2025-05-21,5097,183,781.3600000000001,2,1,2,212,5,Low
17345,2011-07-09,2025-05-21,5065,13,155.79999999999995,2,4,4,244,10,Top
17346,2011-12-10,2025-05-21,4911,183,887.0499999999997,4,1,2,412,7,Middle
17348,2011-11-11,2025-05-21,4940,91,321.2999999999999,4,1,3,413,8,Middle
17350,2011-01-12,2025-05-21,5243,10,394.98,1,4,3,143,8,Middle
17351,2011-11-03,2025-05-21,4948,11,358.45,4,4,3,443,11,Top
17353,2011-08-07,2025-05-21,5036,8,1740.0,2,4,1,241,7,Middle
17356,2011-01-02,2025-05-21,5253,19,178.21999999999997,1,3,4,134,8,Middle
17358,2011-09-02,2025-05-21,5010,17,119.15000000000003,3,3,4,334,10,Top
17360,2011-08-06,2025-05-21,5037,60,330.9500000000001,2,2,3,223,7,Middle
17361,2011-06-06,2025-05-21,5098,16,218.92,2,3,4,234,9,Top
17362,2011-03-02,2025-05-21,5194,12,150.0,1,4,4,144,9,Top
17364,2011-12-01,2025-05-21,4920,213,2662.190000000001,4,1,1,411,6,Middle
17365,2011-11-01,2025-05-21,4950,79,742.66,4,1,2,412,7,Middle
17368,2011-07-11,2025-05-21,5063,34,750.8700000000003,2,2,2,222,6,Middle
17370,2011-08-09,2025-05-21,5034,9,117.36,3,4,4,344,11,Top
17372,2011-10-10,2025-05-21,4972,142,670.1999999999998,3,1,2,312,6,Middle
17374,2011-05-05,2025-05-21,5130,28,495.76999999999987,1,3,2,132,6,Middle
17376,2011-01-02,2025-05-21,5253,13,105.85,1,4,4,144,9,Top
17377,2011-11-09,2025-05-21,4942,236,2199.380000000001,4,1,1,411,6,Middle
17381,2011-12-08,2025-05-21,4913,90,17101.249999999993,4,1,1,411,6,Middle
17382,2011-05-10,2025-05-21,5125,2,65.4,2,4,4,244,10,Top
17383,2011-05-12,2025-05-21,5123,51,199.29,2,2,4,224,8,Middle
17384,2011-04-05,2025-05-21,5160,3,227.65,1,4,4,144,9,Top
17386,2011-02-12,2025-05-21,5212,20,1145.0200000000002,1,3,1,131,5,Low
17387,2011-06-11,2025-05-21,5093,20,346.44000000000005,2,3,3,233,8,Middle
17388,2011-12-05,2025-05-21,4916,1,381.6,4,4,3,443,11,Top
17389,2011-12-01,2025-05-21,4920,107,20486.000000000004,4,1,1,411,6,Middle
17392,2011-06-02,2025-05-21,5102,13,145.5,2,4,4,244,10,Top
17394,2011-04-05,2025-05-21,5160,4,203.86999999999995,1,4,4,144,9,Top
17396,2011-03-10,2025-05-21,5186,9,2431.5,1,4,1,141,6,Middle
17400,2011-05-08,2025-05-21,5127,103,817.4399999999995,2,1,2,212,5,Low
17402,2011-09-11,2025-05-21,5001,36,1285.95,3,2,1,321,6,Middle
17403,2011-03-11,2025-05-21,5185,33,281.62000000000006,1,2,3,123,6,Middle
17404,2011-12-05,2025-05-21,4916,41,6435.38,4,2,1,421,7,Middle
17405,2011-12-07,2025-05-21,4914,55,541.7100000000003,4,2,2,422,8,Middle
17406,2011-10-01,2025-05-21,4981,113,2200.42,3,1,1,311,5,Low
17409,2011-08-06,2025-05-21,5037,13,771.8499999999998,2,4,2,242,8,Middle
17410,2011-12-10,2025-05-21,4911,53,978.3799999999997,4,2,2,422,8,Middle
17412,2011-11-10,2025-05-21,4941,35,685.4599999999998,4,2,2,422,8,Middle
17414,2011-08-06,2025-05-21,5037,5,598.0,2,4,2,242,8,Middle
17416,2011-10-11,2025-05-21,4971,150,3129.319999999999,3,1,1,311,5,Low
17419,2011-08-03,2025-05-21,5040,92,1844.81,2,1,1,211,4,Low
17420,2010-01-12,2025-05-21,5608,7,130.85,1,4,4,144,9,Top
17422,2011-12-06,2025-05-21,4915,65,1084.65,4,1,1,411,6,Middle
17423,2011-06-05,2025-05-21,5099,11,449.42,2,4,3,243,9,Top
17425,2011-10-10,2025-05-21,4972,42,688.9699999999996,3,2,2,322,7,Middle
17426,2011-09-09,2025-05-21,5003,168,2951.909999999997,3,1,1,311,5,Low
17428,2011-12-04,2025-05-21,4917,154,8641.94,4,1,1,411,6,Middle
17429,2011-07-06,2025-05-21,5068,39,524.9200000000002,2,2,2,222,6,Middle
17430,2011-07-11,2025-05-21,5063,14,265.76000000000005,2,3,3,233,8,Middle
17432,2011-02-11,2025-05-21,5213,15,175.89,1,3,4,134,8,Middle
17433,2011-12-09,2025-05-21,4912,54,303.16,4,2,3,423,9,Top
17434,2011-07-12,2025-05-21,5062,33,635.0799999999998,2,2,2,222,6,Middle
17436,2011-08-12,2025-05-21,5031,5,93.9,3,4,4,344,11,Top
17440,2011-06-07,2025-05-21,5097,5,186.42,2,4,4,244,10,Top
17442,2011-10-08,2025-05-21,4974,92,1553.5499999999995,3,1,1,311,5,Low
17443,2011-04-05,2025-05-21,5160,1,534.24,1,4,2,142,7,Middle
17444,2011-11-07,2025-05-21,4944,77,1217.64,4,1,1,411,6,Middle
17446,2011-02-02,2025-05-21,5222,5,68.1,1,4,4,144,9,Top
17449,2011-07-12,2025-05-21,5062,119,938.89,2,1,2,212,5,Low
17450,2011-12-07,2025-05-21,4914,105,35824.220000000016,4,1,1,411,6,Middle
17451,2011-08-12,2025-05-21,5031,13,294.18,3,4,3,343,10,Top
17453,2011-06-10,2025-05-21,5094,9,341.99999999999994,2,4,3,243,9,Top
17456,2010-09-12,2025-05-21,5365,17,249.86,1,3,3,133,7,Middle
17457,2011-05-08,2025-05-21,5127,18,1370.4999999999998,2,3,1,231,6,Middle
17459,2011-10-10,2025-05-21,4972,76,300.38999999999993,3,1,3,313,7,Middle
17460,2011-06-09,2025-05-21,5095,9,230.15000000000006,2,4,4,244,10,Top
17461,2011-10-11,2025-05-21,4971,47,382.55999999999983,3,2,3,323,8,Middle
17462,2011-10-10,2025-05-21,4972,13,212.28000000000003,3,4,4,344,11,Top
17464,2011-04-07,2025-05-21,5158,9,289.9600000000001,1,4,3,143,8,Middle
17469,2011-05-07,2025-05-21,5128,23,440.71,2,3,3,233,8,Middle
17470,2011-06-05,2025-05-21,5099,58,816.4699999999997,2,2,2,222,6,Middle
17472,2011-01-06,2025-05-21,5249,60,259.27,1,2,3,123,6,Middle
17481,2011-07-09,2025-05-21,5065,56,838.03,2,2,2,222,6,Middle
17483,2011-09-06,2025-05-21,5006,15,294.4,3,3,3,333,9,Top
17489,2011-12-10,2025-05-21,4911,29,376.63999999999993,4,2,3,423,9,Top
17490,2011-09-12,2025-05-21,5000,32,1077.8200000000004,3,2,1,321,6,Middle
17491,2011-08-12,2025-05-21,5031,48,1723.9299999999996,3,2,1,321,6,Middle
17492,2011-05-04,2025-05-21,5131,12,374.57,1,4,3,143,8,Middle
17495,2011-02-12,2025-05-21,5212,27,497.56000000000006,1,3,2,132,6,Middle
17500,2011-10-11,2025-05-21,4971,3,288.0,3,4,3,343,10,Top
17501,2011-03-05,2025-05-21,5191,18,288.6,1,3,3,133,7,Middle
17502,2011-10-11,2025-05-21,4971,11,226.6,3,4,4,344,11,Top
17503,2011-07-12,2025-05-21,5062,38,558.9599999999998,2,2,2,222,6,Middle
17504,2011-06-05,2025-05-21,5099,13,251.75,2,4,3,243,9,Top
17505,2011-01-07,2025-05-21,5248,26,658.8500000000001,1,3,2,132,6,Middle
17507,2011-03-02,2025-05-21,5194,45,340.5599999999999,1,2,3,123,6,Middle
17508,2011-04-03,2025-05-21,5162,22,387.31,1,3,3,133,7,Middle
17509,2011-10-10,2025-05-21,4972,313,5217.0,3,1,1,311,5,Low
17511,2011-12-04,2025-05-21,4917,502,49108.15999999999,4,1,1,411,6,Middle
17512,2011-11-11,2025-05-21,4940,58,1635.2699999999998,4,2,1,421,7,Middle
17514,2011-03-08,2025-05-21,5188,40,208.65,1,2,4,124,7,Middle
17515,2011-08-11,2025-05-21,5032,10,67.64999999999999,3,4,4,344,11,Top
17516,2011-12-08,2025-05-21,4913,49,281.02,4,2,3,423,9,Top
17517,2011-04-02,2025-05-21,5163,11,153.94,1,4,4,144,9,Top
17519,2010-06-12,2025-05-21,5457,18,335.2999999999999,1,3,3,133,7,Middle
17521,2011-10-11,2025-05-21,4971,37,563.6499999999999,3,2,2,322,7,Middle
17522,2011-09-06,2025-05-21,5006,62,845.02,3,2,2,322,7,Middle
17526,2011-05-12,2025-05-21,5123,14,549.9000000000002,2,3,2,232,7,Middle
17527,2011-05-05,2025-05-21,5130,7,292.11,1,4,3,143,8,Middle
17528,2011-12-10,2025-05-21,4911,57,1041.1299999999997,4,2,2,422,8,Middle
17530,2011-08-12,2025-05-21,5031,104,516.4499999999998,3,1,2,312,6,Middle
17531,2011-02-06,2025-05-21,5218,14,296.7000000000001,1,3,3,133,7,Middle
17535,2011-04-03,2025-05-21,5162,13,164.39999999999995,1,4,4,144,9,Top
17537,2011-10-11,2025-05-21,4971,75,897.6200000000003,3,1,2,312,6,Middle
17550,2011-10-04,2025-05-21,4978,28,156.22,3,3,4,334,10,Top
17552,2011-10-10,2025-05-21,4972,14,315.02,3,3,3,333,9,Top
17553,2011-02-08,2025-05-21,5216,2,1487.6,1,4,1,141,6,Middle
17554,2011-11-10,2025-05-21,4941,29,925.9,4,2,2,422,8,Middle
17555,2011-09-01,2025-05-21,5011,49,195.45,3,2,4,324,9,Top
17560,2011-10-02,2025-05-21,4980,14,531.0,3,3,2,332,8,Middle
17562,2011-10-08,2025-05-21,4974,13,235.3,3,4,4,344,11,Top
17566,2011-01-12,2025-05-21,5243,87,486.9499999999999,1,1,2,112,4,Low
17567,2011-08-09,2025-05-21,5034,80,2061.7300000000005,3,1,1,311,5,Low
17569,2011-11-01,2025-05-21,4950,29,344.13999999999993,4,2,3,423,9,Top
17571,2011-07-03,2025-05-21,5071,2,75.6,2,4,4,244,10,Top
17572,2011-01-09,2025-05-21,5246,6,114.6,1,4,4,144,9,Top
17573,2011-10-11,2025-05-21,4971,24,373.1,3,3,3,333,9,Top
17574,2011-11-04,2025-05-21,4947,8,185.65,4,4,4,444,12,Top
17576,2011-12-07,2025-05-21,4914,208,1984.9600000000007,4,1,1,411,6,Middle
17578,2011-05-05,2025-05-21,5130,5,143.45999999999995,1,4,4,144,9,Top
17579,2011-05-12,2025-05-21,5123,33,178.04,2,2,4,224,8,Middle
17580,2011-01-04,2025-05-21,5251,1,47.7,1,4,4,144,9,Top
17581,2011-10-05,2025-05-21,4977,252,5998.9199999999955,3,1,1,311,5,Low
17584,2011-04-08,2025-05-21,5157,35,1242.3000000000004,1,2,1,121,4,Low
17585,2011-05-01,2025-05-21,5134,28,417.81000000000006,1,3,3,133,7,Middle
17589,2011-11-07,2025-05-21,4944,182,1813.3999999999994,4,1,1,411,6,Middle
17590,2011-07-12,2025-05-21,5062,16,320.93,2,3,3,233,8,Middle
17591,2011-09-08,2025-05-21,5004,86,620.2,3,1,2,312,6,Middle
